x,y,vx,vy,paddle.y
1190,298.7381586359241,15,-2.264727811658215,391
1205,296.4734308242659,15,-2.264727811658215,391
1220,294.2087030126077,15,-2.264727811658215,391
1235,291.9439752009495,15,-2.264727811658215,391
1250,289.67924738929133,15,-2.264727811658215,391
1265,287.41451957763314,15,-2.264727811658215,391
1280,285.14979176597495,15,-2.264727811658215,391
1295,282.88506395431676,15,-2.264727811658215,391
1310,280.6203361426586,15,-2.264727811658215,391
1325,278.3556083310004,15,-2.264727811658215,391
1325,278.3556083310004,-15,-2.264727811658215,391
1310,276.0908805193422,-15,-2.264727811658215,391
1295,273.826152707684,-15,-2.264727811658215,391
1280,271.5614248960258,-15,-2.264727811658215,391
1265,269.2966970843676,-15,-2.264727811658215,391
1250,267.03196927270943,-15,-2.264727811658215,391
1235,264.76724146105124,-15,-2.264727811658215,391
1220,262.50251364939305,-15,-2.264727811658215,391
1205,260.23778583773486,-15,-2.264727811658215,391
1190,257.97305802607667,-15,-2.264727811658215,391
1175,255.70833021441845,-15,-2.264727811658215,391
1160,253.44360240276023,-15,-2.264727811658215,391
1145,251.17887459110202,-15,-2.264727811658215,391
1130,248.9141467794438,-15,-2.264727811658215,391
1115,246.64941896778558,-15,-2.264727811658215,391
1100,244.38469115612736,-15,-2.264727811658215,391
1085,242.11996334446914,-15,-2.264727811658215,391
1070,239.85523553281092,-15,-2.264727811658215,391
1055,237.5905077211527,-15,-2.264727811658215,391
1040,235.32577990949449,-15,-2.264727811658215,391
1025,233.06105209783627,-15,-2.264727811658215,391
1010,230.79632428617805,-15,-2.264727811658215,391
995,228.53159647451983,-15,-2.264727811658215,391
980,226.2668686628616,-15,-2.264727811658215,391
965,224.0021408512034,-15,-2.264727811658215,391
950,221.73741303954517,-15,-2.264727811658215,391
935,219.47268522788696,-15,-2.264727811658215,391
920,217.20795741622874,-15,-2.264727811658215,391
905,214.94322960457052,-15,-2.264727811658215,379
890,212.6785017929123,-15,-2.264727811658215,371
875,210.41377398125408,-15,-2.264727811658215,364
860,208.14904616959586,-15,-2.264727811658215,343
845,205.88431835793764,-15,-2.264727811658215,328
830,203.61959054627943,-15,-2.264727811658215,318
815,201.3548627346212,-15,-2.264727811658215,312
800,199.090134922963,-15,-2.264727811658215,307
785,196.82540711130477,-15,-2.264727811658215,298
770,194.56067929964655,-15,-2.264727811658215,291
755,192.29595148798833,-15,-2.264727811658215,281
740,190.03122367633011,-15,-2.264727811658215,276
725,187.7664958646719,-15,-2.264727811658215,272
710,185.50176805301368,-15,-2.264727811658215,267
695,183.23704024135546,-15,-2.264727811658215,263
680,180.97231242969724,-15,-2.264727811658215,255
665,178.70758461803902,-15,-2.264727811658215,247
650,176.4428568063808,-15,-2.264727811658215,230
635,174.17812899472258,-15,-2.264727811658215,223
620,171.91340118306437,-15,-2.264727811658215,219
605,169.64867337140615,-15,-2.264727811658215,217
590,167.38394555974793,-15,-2.264727811658215,217
575,165.1192177480897,-15,-2.264727811658215,217
560,162.8544899364315,-15,-2.264727811658215,217
545,160.58976212477327,-15,-2.264727811658215,217
530,158.32503431311505,-15,-2.264727811658215,217
515,156.06030650145684,-15,-2.264727811658215,217
500,153.79557868979862,-15,-2.264727811658215,217
485,151.5308508781404,-15,-2.264727811658215,217
470,149.26612306648218,-15,-2.264727811658215,217
455,147.00139525482396,-15,-2.264727811658215,217
440,144.73666744316574,-15,-2.264727811658215,217
425,142.47193963150752,-15,-2.264727811658215,217
410,140.2072118198493,-15,-2.264727811658215,206
395,137.9424840081911,-15,-2.264727811658215,177
380,135.67775619653287,-15,-2.264727811658215,152
365,133.41302838487465,-15,-2.264727811658215,145
350,131.14830057321643,-15,-2.264727811658215,135
335,128.8835727615582,-15,-2.264727811658215,124
320,126.6188449499,-15,-2.264727811658215,119
305,124.35411713824178,-15,-2.264727811658215,111
290,122.08938932658356,-15,-2.264727811658215,107
275,119.82466151492534,-15,-2.264727811658215,104
260,117.55993370326712,-15,-2.264727811658215,98
245,115.2952058916089,-15,-2.264727811658215,95
230,113.03047807995068,-15,-2.264727811658215,89
215,110.76575026829246,-15,-2.264727811658215,85
200,108.50102245663425,-15,-2.264727811658215,81
185,106.23629464497603,-15,-2.264727811658215,78
170,103.97156683331781,-15,-2.264727811658215,77
155,101.70683902165959,-15,-2.264727811658215,74
140,99.44211121000137,-15,-2.264727811658215,72
125,97.17738339834315,-15,-2.264727811658215,71
110,94.91265558668493,-15,-2.264727811658215,70
95,92.64792777502672,-15,-2.264727811658215,69
80,90.3831999633685,-15,-2.264727811658215,68
65,88.11847215171028,-15,-2.264727811658215,67
50,85.85374434005206,-15,-2.264727811658215,66
50,85.85374434005206,15,-6.231995242503478,64
65,79.62174909754859,15,-6.231995242503478,62
80,73.38975385504511,15,-6.231995242503478,59
95,67.15775861254164,15,-6.231995242503478,55
110,60.92576337003816,15,-6.231995242503478,53
125,54.69376812753468,15,-6.231995242503478,50
140,48.4617728850312,15,-6.231995242503478,49
155,42.22977764252772,15,-6.231995242503478,49
170,35.99778240002424,15,-6.231995242503478,49
185,29.765787157520762,15,-6.231995242503478,49
200,23.533791915017282,15,-6.231995242503478,49
215,17.301796672513802,15,-6.231995242503478,49
215,17.301796672513802,15,6.231995242503478,49
230,23.533791915017282,15,6.231995242503478,49
245,29.765787157520762,15,6.231995242503478,49
260,35.99778240002424,15,6.231995242503478,49
275,42.22977764252772,15,6.231995242503478,49
290,48.4617728850312,15,6.231995242503478,49
305,54.69376812753468,15,6.231995242503478,49
320,60.92576337003816,15,6.231995242503478,49
335,67.15775861254164,15,6.231995242503478,49
350,73.38975385504511,15,6.231995242503478,49
365,79.62174909754859,15,6.231995242503478,49
380,85.85374434005206,15,6.231995242503478,49
395,92.08573958255553,15,6.231995242503478,49
410,98.317734825059,15,6.231995242503478,49
425,104.54973006756248,15,6.231995242503478,49
440,110.78172531006595,15,6.231995242503478,49
455,117.01372055256942,15,6.231995242503478,49
470,123.2457157950729,15,6.231995242503478,49
485,129.47771103757637,15,6.231995242503478,49
500,135.70970628007984,15,6.231995242503478,49
515,141.94170152258332,15,6.231995242503478,49
530,148.1736967650868,15,6.231995242503478,49
545,154.40569200759026,15,6.231995242503478,58
560,160.63768725009373,15,6.231995242503478,80
575,166.8696824925972,15,6.231995242503478,149
590,173.10167773510068,15,6.231995242503478,174
605,179.33367297760415,15,6.231995242503478,189
620,185.56566822010763,15,6.231995242503478,197
635,191.7976634626111,15,6.231995242503478,210
650,198.02965870511457,15,6.231995242503478,221
665,204.26165394761804,15,6.231995242503478,238
680,210.49364919012152,15,6.231995242503478,268
695,216.725644432625,15,6.231995242503478,281
710,222.95763967512846,15,6.231995242503478,287
725,229.18963491763193,15,6.231995242503478,291
740,235.4216301601354,15,6.231995242503478,297
755,241.65362540263888,15,6.231995242503478,329
770,247.88562064514235,15,6.231995242503478,348
785,254.11761588764583,15,6.231995242503478,354
800,260.3496111301493,15,6.231995242503478,360
815,266.5816063726528,15,6.231995242503478,364
830,272.8136016151563,15,6.231995242503478,364
845,279.0455968576598,15,6.231995242503478,364
860,285.2775921001633,15,6.231995242503478,364
875,291.5095873426668,15,6.231995242503478,364
890,297.7415825851703,15,6.231995242503478,364
905,303.9735778276738,15,6.231995242503478,364
920,310.2055730701773,15,6.231995242503478,364
935,316.4375683126808,15,6.231995242503478,364
950,322.6695635551843,15,6.231995242503478,364
965,328.9015587976878,15,6.231995242503478,364
980,335.1335540401913,15,6.231995242503478,364
995,341.3655492826948,15,6.231995242503478,364
1010,347.5975445251983,15,6.231995242503478,364
1025,353.8295397677018,15,6.231995242503478,364
1040,360.0615350102053,15,6.231995242503478,364
1055,366.2935302527088,15,6.231995242503478,364
1070,372.5255254952123,15,6.231995242503478,364
1085,378.7575207377158,15,6.231995242503478,364
1100,384.9895159802193,15,6.231995242503478,364
1115,391.2215112227228,15,6.231995242503478,364
1130,397.4535064652263,15,6.231995242503478,364
1145,403.6855017077298,15,6.231995242503478,364
1160,409.9174969502333,15,6.231995242503478,364
1175,416.14949219273683,15,6.231995242503478,364
1190,422.38148743524033,15,6.231995242503478,364
1205,428.61348267774383,15,6.231995242503478,364
1220,434.84547792024733,15,6.231995242503478,364
1235,441.07747316275083,15,6.231995242503478,364
1250,447.30946840525434,15,6.231995242503478,364
1265,453.54146364775784,15,6.231995242503478,364
1280,459.77345889026134,15,6.231995242503478,364
1295,466.00545413276484,15,6.231995242503478,364
1310,472.23744937526834,15,6.231995242503478,364
1325,478.46944461777184,15,6.231995242503478,364
1325,478.46944461777184,-15,6.231995242503478,364
1310,484.70143986027534,-15,6.231995242503478,364
1295,490.93343510277884,-15,6.231995242503478,364
1280,497.16543034528235,-15,6.231995242503478,364
1265,503.39742558778585,-15,6.231995242503478,364
1250,509.62942083028935,-15,6.231995242503478,364
1235,515.8614160727928,-15,6.231995242503478,364
1220,522.0934113152963,-15,6.231995242503478,364
1205,528.3254065577997,-15,6.231995242503478,364
1190,534.5574018003032,-15,6.231995242503478,364
1175,540.7893970428066,-15,6.231995242503478,364
1160,547.0213922853101,-15,6.231995242503478,364
1145,553.2533875278135,-15,6.231995242503478,364
1130,559.485382770317,-15,6.231995242503478,364
1115,565.7173780128204,-15,6.231995242503478,364
1100,571.9493732553238,-15,6.231995242503478,364
1085,578.1813684978273,-15,6.231995242503478,364
1070,584.4133637403307,-15,6.231995242503478,364
1055,590.6453589828342,-15,6.231995242503478,364
1040,596.8773542253376,-15,6.231995242503478,364
1025,603.1093494678411,-15,6.231995242503478,364
1010,609.3413447103445,-15,6.231995242503478,364
995,615.573339952848,-15,6.231995242503478,364
980,621.8053351953514,-15,6.231995242503478,364
965,628.0373304378548,-15,6.231995242503478,364
950,634.2693256803583,-15,6.231995242503478,364
950,634.2693256803583,-15,-6.231995242503478,364
935,628.0373304378548,-15,-6.231995242503478,364
920,621.8053351953514,-15,-6.231995242503478,364
905,615.573339952848,-15,-6.231995242503478,364
890,609.3413447103445,-15,-6.231995242503478,364
875,603.1093494678411,-15,-6.231995242503478,364
860,596.8773542253376,-15,-6.231995242503478,364
845,590.6453589828342,-15,-6.231995242503478,364
830,584.4133637403307,-15,-6.231995242503478,364
815,578.1813684978273,-15,-6.231995242503478,364
800,571.9493732553238,-15,-6.231995242503478,364
785,565.7173780128204,-15,-6.231995242503478,364
770,559.485382770317,-15,-6.231995242503478,364
755,553.2533875278135,-15,-6.231995242503478,364
740,547.0213922853101,-15,-6.231995242503478,364
725,540.7893970428066,-15,-6.231995242503478,364
710,534.5574018003032,-15,-6.231995242503478,364
695,528.3254065577997,-15,-6.231995242503478,364
680,522.0934113152963,-15,-6.231995242503478,364
665,515.8614160727928,-15,-6.231995242503478,364
650,509.62942083028935,-15,-6.231995242503478,364
635,503.39742558778585,-15,-6.231995242503478,364
620,497.16543034528235,-15,-6.231995242503478,364
605,490.93343510277884,-15,-6.231995242503478,364
590,484.70143986027534,-15,-6.231995242503478,364
575,478.46944461777184,-15,-6.231995242503478,364
560,472.23744937526834,-15,-6.231995242503478,364
545,466.00545413276484,-15,-6.231995242503478,364
530,459.77345889026134,-15,-6.231995242503478,364
515,453.54146364775784,-15,-6.231995242503478,364
500,447.30946840525434,-15,-6.231995242503478,364
485,441.07747316275083,-15,-6.231995242503478,364
470,434.84547792024733,-15,-6.231995242503478,364
455,428.61348267774383,-15,-6.231995242503478,364
440,422.38148743524033,-15,-6.231995242503478,364
425,416.14949219273683,-15,-6.231995242503478,364
410,409.9174969502333,-15,-6.231995242503478,364
395,403.6855017077298,-15,-6.231995242503478,364
380,397.4535064652263,-15,-6.231995242503478,364
365,391.2215112227228,-15,-6.231995242503478,360
350,384.9895159802193,-15,-6.231995242503478,353
335,378.7575207377158,-15,-6.231995242503478,343
320,372.5255254952123,-15,-6.231995242503478,334
305,366.2935302527088,-15,-6.231995242503478,329
290,360.0615350102053,-15,-6.231995242503478,322
275,353.8295397677018,-15,-6.231995242503478,315
260,347.5975445251983,-15,-6.231995242503478,304
245,341.3655492826948,-15,-6.231995242503478,291
230,335.1335540401913,-15,-6.231995242503478,285
215,328.9015587976878,-15,-6.231995242503478,281
200,322.6695635551843,-15,-6.231995242503478,275
185,316.4375683126808,-15,-6.231995242503478,271
170,310.2055730701773,-15,-6.231995242503478,265
155,303.9735778276738,-15,-6.231995242503478,261
140,297.7415825851703,-15,-6.231995242503478,255
125,291.5095873426668,-15,-6.231995242503478,249
110,285.2775921001633,-15,-6.231995242503478,244
95,279.0455968576598,-15,-6.231995242503478,238
80,272.8136016151563,-15,-6.231995242503478,233
65,266.5816063726528,-15,-6.231995242503478,228
50,260.3496111301493,-15,-6.231995242503478,224
50,260.3496111301493,15,-3.672776208555529,220
65,256.67683492159375,15,-3.672776208555529,219
80,253.00405871303823,15,-3.672776208555529,217
95,249.33128250448272,15,-3.672776208555529,215
110,245.6585062959272,15,-3.672776208555529,214
125,241.98573008737168,15,-3.672776208555529,213
140,238.31295387881616,15,-3.672776208555529,213
155,234.64017767026064,15,-3.672776208555529,213
170,230.96740146170512,15,-3.672776208555529,213
185,227.2946252531496,15,-3.672776208555529,213
200,223.6218490445941,15,-3.672776208555529,213
215,219.94907283603857,15,-3.672776208555529,213
230,216.27629662748305,15,-3.672776208555529,213
245,212.60352041892753,15,-3.672776208555529,213
260,208.930744210372,15,-3.672776208555529,213
275,205.2579680018165,15,-3.672776208555529,213
290,201.58519179326098,15,-3.672776208555529,213
305,197.91241558470546,15,-3.672776208555529,213
320,194.23963937614994,15,-3.672776208555529,213
335,190.56686316759442,15,-3.672776208555529,213
350,186.8940869590389,15,-3.672776208555529,213
365,183.22131075048338,15,-3.672776208555529,213
380,179.54853454192786,15,-3.672776208555529,213
395,175.87575833337235,15,-3.672776208555529,213
410,172.20298212481683,15,-3.672776208555529,213
425,168.5302059162613,15,-3.672776208555529,213
440,164.8574297077058,15,-3.672776208555529,213
455,161.18465349915027,15,-3.672776208555529,213
470,157.51187729059475,15,-3.672776208555529,213
485,153.83910108203924,15,-3.672776208555529,213
500,150.16632487348372,15,-3.672776208555529,213
515,146.4935486649282,15,-3.672776208555529,213
530,142.82077245637268,15,-3.672776208555529,213
545,139.14799624781716,15,-3.672776208555529,213
560,135.47522003926164,15,-3.672776208555529,213
575,131.80244383070612,15,-3.672776208555529,213
590,128.1296676221506,15,-3.672776208555529,213
605,124.45689141359507,15,-3.672776208555529,213
620,120.78411520503954,15,-3.672776208555529,213
635,117.11133899648401,15,-3.672776208555529,213
650,113.43856278792848,15,-3.672776208555529,213
665,109.76578657937294,15,-3.672776208555529,213
680,106.09301037081741,15,-3.672776208555529,213
695,102.42023416226188,15,-3.672776208555529,213
710,98.74745795370634,15,-3.672776208555529,213
725,95.07468174515081,15,-3.672776208555529,213
740,91.40190553659528,15,-3.672776208555529,213
755,87.72912932803975,15,-3.672776208555529,213
770,84.05635311948421,15,-3.672776208555529,213
785,80.38357691092868,15,-3.672776208555529,213
800,76.71080070237315,15,-3.672776208555529,213
815,73.03802449381762,15,-3.672776208555529,213
830,69.36524828526208,15,-3.672776208555529,213
845,65.69247207670655,15,-3.672776208555529,213
860,62.01969586815102,15,-3.672776208555529,213
875,58.346919659595486,15,-3.672776208555529,213
890,54.67414345103995,15,-3.672776208555529,213
905,51.00136724248442,15,-3.672776208555529,213
920,47.32859103392889,15,-3.672776208555529,213
935,43.655814825373355,15,-3.672776208555529,213
950,39.98303861681782,15,-3.672776208555529,213
965,36.31026240826229,15,-3.672776208555529,213
980,32.63748619970676,15,-3.672776208555529,213
995,28.964709991151228,15,-3.672776208555529,213
1010,25.2919337825957,15,-3.672776208555529,213
1025,21.61915757404017,15,-3.672776208555529,213
1040,17.94638136548464,15,-3.672776208555529,213
1040,17.94638136548464,15,3.672776208555529,213
1055,21.61915757404017,15,3.672776208555529,213
1070,25.2919337825957,15,3.672776208555529,213
1085,28.964709991151228,15,3.672776208555529,213
1100,32.63748619970676,15,3.672776208555529,213
1115,36.31026240826229,15,3.672776208555529,213
1130,39.98303861681782,15,3.672776208555529,213
1145,43.655814825373355,15,3.672776208555529,213
1160,47.32859103392889,15,3.672776208555529,213
1175,51.00136724248442,15,3.672776208555529,213
1190,54.67414345103995,15,3.672776208555529,213
1205,58.346919659595486,15,3.672776208555529,213
1220,62.01969586815102,15,3.672776208555529,213
1235,65.69247207670655,15,3.672776208555529,213
1250,69.36524828526208,15,3.672776208555529,213
1265,73.03802449381762,15,3.672776208555529,213
1280,76.71080070237315,15,3.672776208555529,213
1295,80.38357691092868,15,3.672776208555529,213
1310,84.05635311948421,15,3.672776208555529,213
1325,87.72912932803975,15,3.672776208555529,213
1325,87.72912932803975,-15,3.672776208555529,213
1310,91.40190553659528,-15,3.672776208555529,213
1295,95.07468174515081,-15,3.672776208555529,213
1280,98.74745795370634,-15,3.672776208555529,213
1265,102.42023416226188,-15,3.672776208555529,213
1250,106.09301037081741,-15,3.672776208555529,213
1235,109.76578657937294,-15,3.672776208555529,213
1220,113.43856278792848,-15,3.672776208555529,213
1205,117.11133899648401,-15,3.672776208555529,213
1190,120.78411520503954,-15,3.672776208555529,213
1175,124.45689141359507,-15,3.672776208555529,213
1160,128.1296676221506,-15,3.672776208555529,213
1145,131.80244383070612,-15,3.672776208555529,213
1130,135.47522003926164,-15,3.672776208555529,213
1115,139.14799624781716,-15,3.672776208555529,213
1100,142.82077245637268,-15,3.672776208555529,213
1085,146.4935486649282,-15,3.672776208555529,213
1070,150.16632487348372,-15,3.672776208555529,213
1055,153.83910108203924,-15,3.672776208555529,213
1040,157.51187729059475,-15,3.672776208555529,213
1025,161.18465349915027,-15,3.672776208555529,213
1010,164.8574297077058,-15,3.672776208555529,213
995,168.5302059162613,-15,3.672776208555529,213
980,172.20298212481683,-15,3.672776208555529,213
965,175.87575833337235,-15,3.672776208555529,213
950,179.54853454192786,-15,3.672776208555529,213
935,183.22131075048338,-15,3.672776208555529,213
920,186.8940869590389,-15,3.672776208555529,213
905,190.56686316759442,-15,3.672776208555529,213
890,194.23963937614994,-15,3.672776208555529,213
875,197.91241558470546,-15,3.672776208555529,213
860,201.58519179326098,-15,3.672776208555529,213
845,205.2579680018165,-15,3.672776208555529,213
830,208.930744210372,-15,3.672776208555529,213
815,212.60352041892753,-15,3.672776208555529,213
800,216.27629662748305,-15,3.672776208555529,213
785,219.94907283603857,-15,3.672776208555529,213
770,223.6218490445941,-15,3.672776208555529,213
755,227.2946252531496,-15,3.672776208555529,213
740,230.96740146170512,-15,3.672776208555529,213
725,234.64017767026064,-15,3.672776208555529,213
710,238.31295387881616,-15,3.672776208555529,213
695,241.98573008737168,-15,3.672776208555529,213
680,245.6585062959272,-15,3.672776208555529,213
665,249.33128250448272,-15,3.672776208555529,213
650,253.00405871303823,-15,3.672776208555529,213
635,256.67683492159375,-15,3.672776208555529,213
620,260.3496111301493,-15,3.672776208555529,213
605,264.02238733870485,-15,3.672776208555529,213
590,267.6951635472604,-15,3.672776208555529,213
575,271.36793975581594,-15,3.672776208555529,213
560,275.0407159643715,-15,3.672776208555529,213
545,278.71349217292703,-15,3.672776208555529,213
530,282.3862683814826,-15,3.672776208555529,213
515,286.0590445900381,-15,3.672776208555529,213
500,289.7318207985937,-15,3.672776208555529,213
485,293.4045970071492,-15,3.672776208555529,213
470,297.07737321570477,-15,3.672776208555529,213
455,300.7501494242603,-15,3.672776208555529,213
440,304.42292563281586,-15,3.672776208555529,213
425,308.0957018413714,-15,3.672776208555529,213
410,311.76847804992696,-15,3.672776208555529,213
395,315.4412542584825,-15,3.672776208555529,213
380,319.11403046703805,-15,3.672776208555529,213
365,322.7868066755936,-15,3.672776208555529,213
350,326.45958288414914,-15,3.672776208555529,213
335,330.1323590927047,-15,3.672776208555529,213
320,333.80513530126024,-15,3.672776208555529,213
305,337.4779115098158,-15,3.672776208555529,213
290,341.15068771837133,-15,3.672776208555529,213
275,344.8234639269269,-15,3.672776208555529,213
260,348.4962401354824,-15,3.672776208555529,213
245,352.16901634403797,-15,3.672776208555529,213
230,355.8417925525935,-15,3.672776208555529,213
215,359.51456876114906,-15,3.672776208555529,213
200,363.1873449697046,-15,3.672776208555529,216
185,366.86012117826016,-15,3.672776208555529,220
170,370.5328973868157,-15,3.672776208555529,228
155,374.20567359537125,-15,3.672776208555529,236
140,377.8784498039268,-15,3.672776208555529,244
125,381.55122601248235,-15,3.672776208555529,257
110,385.2240022210379,-15,3.672776208555529,263
95,388.89677842959344,-15,3.672776208555529,271
80,392.569554638149,-15,3.672776208555529,276
65,396.24233084670453,-15,3.672776208555529,284
50,399.9151070552601,-15,3.672776208555529,287
50,399.9151070552601,15,3.5852659303257552,291
65,403.50037298558584,15,3.5852659303257552,294
80,407.0856389159116,15,3.5852659303257552,296
95,410.67090484623736,15,3.5852659303257552,298
110,414.2561707765631,15,3.5852659303257552,299
125,417.8414367068889,15,3.5852659303257552,301
140,421.42670263721465,15,3.5852659303257552,303
155,425.0119685675404,15,3.5852659303257552,304
170,428.59723449786617,15,3.5852659303257552,305
185,432.18250042819193,15,3.5852659303257552,307
200,435.7677663585177,15,3.5852659303257552,307
215,439.35303228884345,15,3.5852659303257552,308
230,442.9382982191692,15,3.5852659303257552,308
245,446.523564149495,15,3.5852659303257552,308
260,450.10883007982073,15,3.5852659303257552,308
275,453.6940960101465,15,3.5852659303257552,308
290,457.27936194047226,15,3.5852659303257552,308
305,460.864627870798,15,3.5852659303257552,308
320,464.4498938011238,15,3.5852659303257552,308
335,468.03515973144954,15,3.5852659303257552,308
350,471.6204256617753,15,3.5852659303257552,308
365,475.20569159210106,15,3.5852659303257552,308
380,478.7909575224268,15,3.5852659303257552,308
395,482.3762234527526,15,3.5852659303257552,308
410,485.96148938307834,15,3.5852659303257552,308
425,489.5467553134041,15,3.5852659303257552,308
440,493.13202124372987,15,3.5852659303257552,308
455,496.7172871740556,15,3.5852659303257552,308
470,500.3025531043814,15,3.5852659303257552,308
485,503.88781903470715,15,3.5852659303257552,308
500,507.4730849650329,15,3.5852659303257552,308
515,511.05835089535867,15,3.5852659303257552,308
530,514.6436168256844,15,3.5852659303257552,308
545,518.2288827560101,15,3.5852659303257552,308
560,521.8141486863358,15,3.5852659303257552,308
575,525.3994146166615,15,3.5852659303257552,308
590,528.9846805469872,15,3.5852659303257552,308
605,532.5699464773129,15,3.5852659303257552,308
620,536.1552124076386,15,3.5852659303257552,308
635,539.7404783379643,15,3.5852659303257552,308
650,543.32574426829,15,3.5852659303257552,308
665,546.9110101986157,15,3.5852659303257552,308
680,550.4962761289414,15,3.5852659303257552,308
695,554.0815420592671,15,3.5852659303257552,308
710,557.6668079895928,15,3.5852659303257552,308
725,561.2520739199185,15,3.5852659303257552,308
740,564.8373398502442,15,3.5852659303257552,308
755,568.4226057805699,15,3.5852659303257552,308
770,572.0078717108956,15,3.5852659303257552,308
785,575.5931376412213,15,3.5852659303257552,308
800,579.178403571547,15,3.5852659303257552,308
815,582.7636695018728,15,3.5852659303257552,308
830,586.3489354321985,15,3.5852659303257552,308
845,589.9342013625242,15,3.5852659303257552,308
860,593.5194672928499,15,3.5852659303257552,308
875,597.1047332231756,15,3.5852659303257552,308
890,600.6899991535013,15,3.5852659303257552,308
905,604.275265083827,15,3.5852659303257552,308
920,607.8605310141527,15,3.5852659303257552,308
935,611.4457969444784,15,3.5852659303257552,308
950,615.0310628748041,15,3.5852659303257552,308
965,618.6163288051298,15,3.5852659303257552,308
980,622.2015947354555,15,3.5852659303257552,308
995,625.7868606657812,15,3.5852659303257552,308
1010,629.3721265961069,15,3.5852659303257552,308
1025,632.9573925264326,15,3.5852659303257552,308
1025,632.9573925264326,15,-3.5852659303257552,308
1040,629.3721265961069,15,-3.5852659303257552,308
1055,625.7868606657812,15,-3.5852659303257552,308
1070,622.2015947354555,15,-3.5852659303257552,308
1085,618.6163288051298,15,-3.5852659303257552,308
1100,615.0310628748041,15,-3.5852659303257552,308
1115,611.4457969444784,15,-3.5852659303257552,308
1130,607.8605310141527,15,-3.5852659303257552,308
1145,604.275265083827,15,-3.5852659303257552,308
1160,600.6899991535013,15,-3.5852659303257552,308
1175,597.1047332231756,15,-3.5852659303257552,308
1190,593.5194672928499,15,-3.5852659303257552,308
1205,589.9342013625242,15,-3.5852659303257552,308
1220,586.3489354321985,15,-3.5852659303257552,308
1235,582.7636695018728,15,-3.5852659303257552,308
1250,579.178403571547,15,-3.5852659303257552,308
1265,575.5931376412213,15,-3.5852659303257552,308
1280,572.0078717108956,15,-3.5852659303257552,308
1295,568.4226057805699,15,-3.5852659303257552,308
1310,564.8373398502442,15,-3.5852659303257552,308
1325,561.2520739199185,15,-3.5852659303257552,308
1325,561.2520739199185,-15,-3.5852659303257552,308
1310,557.6668079895928,-15,-3.5852659303257552,308
1295,554.0815420592671,-15,-3.5852659303257552,308
1280,550.4962761289414,-15,-3.5852659303257552,308
1265,546.9110101986157,-15,-3.5852659303257552,308
1250,543.32574426829,-15,-3.5852659303257552,308
1235,539.7404783379643,-15,-3.5852659303257552,308
1220,536.1552124076386,-15,-3.5852659303257552,308
1205,532.5699464773129,-15,-3.5852659303257552,308
1190,528.9846805469872,-15,-3.5852659303257552,308
1175,525.3994146166615,-15,-3.5852659303257552,308
1160,521.8141486863358,-15,-3.5852659303257552,308
1145,518.2288827560101,-15,-3.5852659303257552,308
1130,514.6436168256844,-15,-3.5852659303257552,308
1115,511.0583508953586,-15,-3.5852659303257552,308
1100,507.47308496503285,-15,-3.5852659303257552,308
1085,503.8878190347071,-15,-3.5852659303257552,308
1070,500.30255310438133,-15,-3.5852659303257552,308
1055,496.71728717405557,-15,-3.5852659303257552,308
1040,493.1320212437298,-15,-3.5852659303257552,308
1025,489.54675531340405,-15,-3.5852659303257552,308
1010,485.9614893830783,-15,-3.5852659303257552,308
995,482.3762234527525,-15,-3.5852659303257552,308
980,478.79095752242677,-15,-3.5852659303257552,308
965,475.205691592101,-15,-3.5852659303257552,308
950,471.62042566177524,-15,-3.5852659303257552,308
935,468.0351597314495,-15,-3.5852659303257552,308
920,464.4498938011237,-15,-3.5852659303257552,308
905,460.86462787079796,-15,-3.5852659303257552,308
890,457.2793619404722,-15,-3.5852659303257552,308
875,453.69409601014644,-15,-3.5852659303257552,308
860,450.1088300798207,-15,-3.5852659303257552,308
845,446.5235641494949,-15,-3.5852659303257552,308
830,442.93829821916916,-15,-3.5852659303257552,308
815,439.3530322888434,-15,-3.5852659303257552,308
800,435.76776635851763,-15,-3.5852659303257552,308
785,432.1825004281919,-15,-3.5852659303257552,308
770,428.5972344978661,-15,-3.5852659303257552,308
755,425.01196856754035,-15,-3.5852659303257552,308
740,421.4267026372146,-15,-3.5852659303257552,308
725,417.8414367068888,-15,-3.5852659303257552,308
710,414.25617077656307,-15,-3.5852659303257552,308
695,410.6709048462373,-15,-3.5852659303257552,308
680,407.08563891591155,-15,-3.5852659303257552,308
665,403.5003729855858,-15,-3.5852659303257552,308
650,399.91510705526,-15,-3.5852659303257552,308
635,396.32984112493426,-15,-3.5852659303257552,308
620,392.7445751946085,-15,-3.5852659303257552,308
605,389.15930926428274,-15,-3.5852659303257552,305
590,385.574043333957,-15,-3.5852659303257552,302
575,381.9887774036312,-15,-3.5852659303257552,300
560,378.40351147330546,-15,-3.5852659303257552,296
545,374.8182455429797,-15,-3.5852659303257552,289
530,371.23297961265393,-15,-3.5852659303257552,285
515,367.6477136823282,-15,-3.5852659303257552,280
500,364.0624477520024,-15,-3.5852659303257552,276
485,360.47718182167665,-15,-3.5852659303257552,274
470,356.8919158913509,-15,-3.5852659303257552,272
455,353.30664996102513,-15,-3.5852659303257552,269
440,349.72138403069937,-15,-3.5852659303257552,267
425,346.1361181003736,-15,-3.5852659303257552,265
410,342.55085217004785,-15,-3.5852659303257552,263
395,338.9655862397221,-15,-3.5852659303257552,260
